full.code,unique_ind_id,hh_id,site_code,date,time_point,skip_eating_days,reduce_meals_days,hunt_days,gather_days,restrict_nonworkers,restrict_children,restrict_adults,limit_portions,send_beg,send_to_others,consume_stock,harvest_early,purchase_on_credit,borrow_food,less_preferred
N5.57.01.T07,N5.57.01,N5.57,N5,2022-09-09,T07,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0
N5.57.01.T08,N5.57.01,N5.57,N5,2022-11-06,T08,0,4,0,4,0,0,0,7,0,0,1,2,0,0,6
N5.57.01.T09,N5.57.01,N5.57,N5,2022-12-10,T09,0,0,0,0,0,0,0,5,0,1,0,0,0,0,4
N5.57.01.T10,N5.57.01,N5.57,N5,2023-02-14,T10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
N5.57.01.T11,N5.57.01,N5.57,N5,2023-04-17,T11,0,0,0,4,0,0,0,7,0,0,0,0,4,0,4
N5.58.01.T03,N5.58.01,N5.58,N5,2022-03-11,T03,0,6,0,0,0,0,0,7,0,0,0,0,2,1,0
N5.58.01.T04,N5.58.01,N5.58,N5,2022-04-28,T04,0,3,0,2,0,0,1,4,0,0,0,1,0,0,6
N5.58.01.T05,N5.58.01,N5.58,N5,2022-06-18,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.58.01.T06,N5.58.01,N5.58,N5,2022-08-11,T06,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0
N5.58.01.T07,N5.58.01,N5.58,N5,2022-09-09,T07,0,5,0,4,0,0,0,3,0,0,0,0,2,0,0
N5.58.01.T08,N5.58.01,N5.58,N5,2022-11-06,T08,0,3,0,5,0,0,0,7,0,0,0,0,0,0,7
N5.58.01.T09,N5.58.01,N5.58,N5,2022-12-10,T09,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0
N5.58.01.T10,N5.58.01,N5.58,N5,2023-02-14,T10,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0
N5.58.01.T11,N5.58.01,N5.58,N5,2023-04-18,T11,0,0,0,5,0,0,0,7,0,0,0,0,2,0,2
N5.59.02.T03,N5.59.02,N5.59,N5,2022-03-11,T03,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0
N5.59.01.T04,N5.59.01,N5.59,N5,2022-04-28,T04,0,4,0,3,0,0,3,4,0,0,0,2,0,1,6
N5.59.01.T05,N5.59.01,N5.59,N5,2022-06-18,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.59.02.T07,N5.59.02,N5.59,N5,2022-09-09,T07,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2
N5.59.01.T08,N5.59.01,N5.59,N5,2022-11-06,T08,0,5,0,5,0,0,0,7,0,0,0,0,0,0,5
N5.59.01.T10,N5.59.01,N5.59,N5,2023-02-15,T10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N5.59.01.T11,N5.59.01,N5.59,N5,2023-04-17,T11,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0
N5.60.01.T03,N5.60.01,N5.60,N5,2022-03-11,T03,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
N5.60.01.T04,N5.60.01,N5.60,N5,2022-04-27,T04,0,2,0,0,0,0,0,7,0,0,0,0,2,0,0
N5.60.01.T05,N5.60.01,N5.60,N5,2022-06-18,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.60.01.T06,N5.60.01,N5.60,N5,2022-08-11,T06,0,0,0,0,0,0,1,3,0,0,0,0,2,0,4
N5.60.01.T07,N5.60.01,N5.60,N5,2022-09-09,T07,0,2,0,3,0,0,0,2,0,0,0,0,1,0,5
N5.60.01.T08,N5.60.01,N5.60,N5,2022-11-06,T08,0,0,0,4,0,0,0,7,0,0,0,0,0,1,6
N5.60.01.T09,N5.60.01,N5.60,N5,2022-12-10,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
N5.60.01.T10,N5.60.01,N5.60,N5,2023-02-15,T10,3,3,0,0,0,0,0,7,0,0,0,7,0,0,7
N5.60.01.T11,N5.60.01,N5.60,N5,2023-04-18,T11,3,3,0,7,0,0,0,7,0,0,0,0,0,0,7
N5.61.01.T03,N5.61.01,N5.61,N5,2022-03-11,T03,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5
N5.61.01.T04,N5.61.01,N5.61,N5,2022-04-28,T04,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0
N5.61.01.T05,N5.61.01,N5.61,N5,2022-06-18,T05,0,3,0,2,0,0,0,2,0,1,0,1,0,0,5
N5.61.01.T06,N5.61.01,N5.61,N5,2022-08-11,T06,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N5.61.01.T07,N5.61.01,N5.61,N5,2022-09-09,T07,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0
N5.61.01.T08,N5.61.01,N5.61,N5,2022-11-06,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
N5.61.01.T09,N5.61.01,N5.61,N5,2022-12-10,T09,0,3,0,4,0,0,0,7,0,0,0,0,0,0,3
N5.61.01.T10,N5.61.01,N5.61,N5,2023-02-15,T10,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0
N5.61.01.T11,N5.61.01,N5.61,N5,2023-04-17,T11,0,4,0,5,6,0,0,7,0,0,0,0,0,0,6
N5.62.01.T03,N5.62.01,N5.62,N5,2022-03-11,T03,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4
N5.62.01.T04,N5.62.01,N5.62,N5,2022-04-27,T04,0,5,0,0,0,0,0,7,0,0,0,0,3,0,0
N5.62.01.T05,N5.62.01,N5.62,N5,2022-06-18,T05,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5
N5.62.01.T06,N5.62.01,N5.62,N5,2022-08-11,T06,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0
N5.62.01.T07,N5.62.01,N5.62,N5,2022-09-10,T07,0,5,0,0,0,0,0,3,0,0,0,0,2,0,5
N5.62.02.T08,N5.62.02,N5.62,N5,2022-11-06,T08,0,4,0,0,0,0,0,7,0,0,0,0,0,0,7
N5.62.01.T09,N5.62.01,N5.62,N5,2022-12-10,T09,1,3,0,4,0,0,0,7,0,0,0,0,3,0,5
N5.62.01.T11,N5.62.01,N5.62,N5,2023-04-17,T11,7,7,0,7,0,0,0,7,0,0,0,0,0,0,7
N5.63.01.T03,N5.63.01,N5.63,N5,2022-03-11,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
N5.63.01.T04,N5.63.01,N5.63,N5,2022-04-28,T04,0,4,0,3,0,0,0,5,0,1,0,0,1,0,6
N5.63.01.T05,N5.63.01,N5.63,N5,2022-06-18,T05,0,2,0,0,0,0,0,5,0,0,0,0,0,4,0
N5.63.01.T06,N5.63.01,N5.63,N5,2022-08-11,T06,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0
N5.63.01.T07,N5.63.01,N5.63,N5,2022-09-09,T07,0,3,0,0,0,0,0,6,0,0,0,0,4,3,5
N5.63.01.T08,N5.63.01,N5.63,N5,2022-11-06,T08,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7
N5.63.01.T09,N5.63.01,N5.63,N5,2022-12-10,T09,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
N5.63.01.T10,N5.63.01,N5.63,N5,2023-02-14,T10,0,0,0,4,0,0,0,7,1,1,1,1,1,1,6
N5.63.01.T11,N5.63.01,N5.63,N5,2023-04-18,T11,2,2,0,7,0,0,0,7,0,0,0,0,0,0,7
N5.64.01.T03,N5.64.01,N5.64,N5,2022-03-11,T03,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6
N5.64.01.T04,N5.64.01,N5.64,N5,2022-04-27,T04,2,3,0,0,0,3,0,4,0,0,0,0,0,0,4
N5.64.01.T05,N5.64.01,N5.64,N5,2022-06-18,T05,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3
N5.64.01.T06,N5.64.01,N5.64,N5,2022-08-11,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.64.01.T07,N5.64.01,N5.64,N5,2022-09-09,T07,0,4,0,3,0,0,0,3,0,0,1,0,0,0,5
N5.64.01.T08,N5.64.01,N5.64,N5,2022-11-06,T08,2,2,0,0,0,0,0,7,0,0,0,0,0,0,2
N5.64.01.T09,N5.64.01,N5.64,N5,2022-12-11,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N5.64.01.T10,N5.64.01,N5.64,N5,2023-02-14,T10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N5.64.01.T11,N5.64.01,N5.64,N5,2023-04-17,T11,4,4,0,7,0,0,0,7,0,0,0,0,0,0,7
N5.65.01.T03,N5.65.01,N5.65,N5,2022-03-11,T03,0,7,0,2,0,0,0,7,0,0,0,0,3,0,0
N5.65.01.T04,N5.65.01,N5.65,N5,2022-04-28,T04,0,4,0,3,0,0,0,4,0,0,0,0,0,0,5
N5.65.01.T05,N5.65.01,N5.65,N5,2022-06-18,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.65.01.T06,N5.65.01,N5.65,N5,2022-08-11,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.65.01.T07,N5.65.01,N5.65,N5,2022-09-09,T07,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
N5.65.01.T08,N5.65.01,N5.65,N5,2022-11-06,T08,3,3,0,0,0,0,0,7,0,0,0,0,0,0,3
N5.65.01.T09,N5.65.01,N5.65,N5,2022-12-10,T09,3,3,0,7,0,0,0,7,0,0,0,0,0,0,7
N5.65.01.T10,N5.65.01,N5.65,N5,2023-02-15,T10,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0
N5.65.01.T11,N5.65.01,N5.65,N5,2023-04-18,T11,0,2,0,5,0,0,0,7,0,0,0,0,3,0,5
N5.66.01.T03,N5.66.01,N5.66,N5,2022-03-11,T03,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7
N5.66.01.T04,N5.66.01,N5.66,N5,2022-04-27,T04,0,5,0,0,0,0,0,6,0,0,0,0,3,0,1
N5.66.02.T05,N5.66.02,N5.66,N5,2022-06-18,T05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
N5.66.01.T06,N5.66.01,N5.66,N5,2022-08-11,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.66.01.T07,N5.66.01,N5.66,N5,2022-09-09,T07,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2
N5.66.01.T08,N5.66.01,N5.66,N5,2022-11-06,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3
N5.66.01.T09,N5.66.01,N5.66,N5,2022-12-10,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N5.66.01.T10,N5.66.01,N5.66,N5,2023-02-15,T10,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2
N5.66.01.T11,N5.66.01,N5.66,N5,2023-04-17,T11,3,3,0,7,0,0,0,7,0,0,0,0,0,0,7
N5.67.01.T03,N5.67.01,N5.67,N5,2022-03-11,T03,0,7,0,2,0,0,0,7,0,0,0,0,1,0,0
N5.67.01.T04,N5.67.01,N5.67,N5,2022-04-27,T04,0,5,0,4,0,0,1,4,0,0,0,0,0,0,7
N5.67.01.T05,N5.67.01,N5.67,N5,2022-06-18,T05,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0
N5.67.01.T06,N5.67.01,N5.67,N5,2022-08-11,T06,0,2,0,0,0,0,0,3,0,0,0,0,0,2,3
N5.67.01.T07,N5.67.01,N5.67,N5,2022-09-10,T07,0,4,0,0,0,0,0,7,0,0,0,0,1,0,2
N5.67.01.T08,N5.67.01,N5.67,N5,2022-11-06,T08,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7
N5.67.01.T09,N5.67.01,N5.67,N5,2022-12-10,T09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
N5.67.01.T10,N5.67.01,N5.67,N5,2023-02-15,T10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
N5.67.02.T11,N5.67.02,N5.67,N5,2023-04-17,T11,2,2,0,7,0,0,0,7,0,0,0,0,0,0,7
N5.68.01.T03,N5.68.01,N5.68,N5,2022-03-11,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
N5.68.01.T04,N5.68.01,N5.68,N5,2022-04-27,T04,3,2,0,2,0,0,0,6,0,1,0,0,0,0,3
N5.68.01.T05,N5.68.01,N5.68,N5,2022-06-19,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.68.01.T06,N5.68.01,N5.68,N5,2022-08-11,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.68.01.T07,N5.68.01,N5.68,N5,2022-09-09,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2
N5.68.01.T08,N5.68.01,N5.68,N5,2022-11-06,T08,0,6,0,4,0,0,0,7,0,0,0,0,0,0,6
N5.68.01.T09,N5.68.01,N5.68,N5,2022-12-11,T09,0,2,0,3,0,0,0,6,0,0,0,0,0,0,6
N5.68.01.T10,N5.68.01,N5.68,N5,2023-02-15,T10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
N5.68.01.T11,N5.68.01,N5.68,N5,2023-04-18,T11,0,0,0,5,0,0,0,7,0,0,0,0,2,0,5
N5.69.01.T03,N5.69.01,N5.69,N5,2022-03-11,T03,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
N5.69.01.T04,N5.69.01,N5.69,N5,2022-04-28,T04,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0
N5.69.01.T05,N5.69.01,N5.69,N5,2022-06-18,T05,0,0,0,4,0,0,0,3,3,1,0,0,3,0,5
N5.69.01.T06,N5.69.01,N5.69,N5,2022-08-11,T06,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
N5.69.01.T07,N5.69.01,N5.69,N5,2022-09-09,T07,0,2,0,2,0,0,0,2,0,0,0,0,2,0,3
N5.69.01.T08,N5.69.01,N5.69,N5,2022-11-06,T08,4,7,0,3,0,0,0,7,0,0,0,0,0,0,7
N5.69.01.T09,N5.69.01,N5.69,N5,2022-12-10,T09,0,3,0,3,0,0,0,7,0,0,0,0,4,0,4
N5.69.01.T10,N5.69.01,N5.69,N5,2023-02-15,T10,0,0,0,2,7,0,0,3,0,0,0,0,1,0,5
N5.69.01.T11,N5.69.01,N5.69,N5,2023-04-18,T11,0,0,0,4,0,0,0,7,0,0,0,0,0,0,7
S1.01.01.T01,S1.01.01,S1.01,S1,2021-09-01,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.01.01.T03,S1.01.01,S1.01,S1,2022-01-20,T03,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
S1.01.01.T04,S1.01.01,S1.01,S1,2022-04-08,T04,0,2,0,0,0,1,0,4,0,0,0,0,1,0,5
S1.01.01.T05,S1.01.01,S1.01,S1,2022-05-12,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
S1.01.01.T06,S1.01.01,S1.01,S1,2022-07-15,T06,0,0,0,0,0,0,1,3,0,0,1,0,0,0,3
S1.01.01.T07,S1.01.01,S1.01,S1,2022-09-01,T07,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0
S1.01.03.T08,S1.01.03,S1.01,S1,2022-10-26,T08,0,0,0,1,0,0,0,6,0,0,0,0,0,2,0
S1.01.03.T09,S1.01.03,S1.01,S1,2022-11-30,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.01.01.T10,S1.01.01,S1.01,S1,2023-01-28,T10,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0
S1.01.05.T11,S1.01.05,S1.01,S1,2023-03-19,T11,0,2,0,0,0,0,0,7,0,0,0,0,3,0,0
S1.02.01.T01,S1.02.01,S1.02,S1,2021-09-01,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.02.02.T03,S1.02.02,S1.02,S1,2022-01-19,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
S1.02.01.T04,S1.02.01,S1.02,S1,2022-04-08,T04,0,2,0,0,2,0,0,0,0,0,0,0,0,1,4
S1.02.01.T05,S1.02.01,S1.02,S1,2022-05-12,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S1.02.02.T06,S1.02.02,S1.02,S1,2022-07-15,T06,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
S1.02.01.T07,S1.02.01,S1.02,S1,2022-09-01,T07,0,2,0,0,0,0,0,2,0,0,0,0,2,0,4
S1.02.01.T08,S1.02.01,S1.02,S1,2022-10-25,T08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.02.05.T09,S1.02.05,S1.02,S1,2022-11-30,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.02.01.T10,S1.02.01,S1.02,S1,2023-01-27,T10,0,0,0,0,0,0,0,6,0,0,0,0,3,0,4
S1.02.01.T11,S1.02.01,S1.02,S1,2023-03-19,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.03.01.T01,S1.03.01,S1.03,S1,2021-09-01,T01,0,2,3,0,0,2,3,3,2,3,0,1,2,3,5
S1.03.01.T02,S1.03.01,S1.03,S1,2021-12-02,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
S1.03.04.T03,S1.03.04,S1.03,S1,2022-01-19,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.03.01.T04,S1.03.01,S1.03,S1,2022-04-08,T04,0,3,0,0,0,0,0,5,0,0,0,0,2,0,0
S1.03.02.T06,S1.03.02,S1.03,S1,2022-07-15,T06,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0
S1.03.01.T07,S1.03.01,S1.03,S1,2022-09-01,T07,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
S1.03.02.T08,S1.03.02,S1.03,S1,2022-10-26,T08,0,1,0,2,0,0,0,7,0,0,0,0,0,0,4
S1.03.04.T09,S1.03.04,S1.03,S1,2022-12-01,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.03.02.T10,S1.03.02,S1.03,S1,2023-01-27,T10,0,0,0,0,0,0,0,5,0,0,0,2,3,2,4
S1.03.01.T11,S1.03.01,S1.03,S1,2023-03-19,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.04.01.T01,S1.04.01,S1.04,S1,2021-09-01,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.04.01.T02,S1.04.01,S1.04,S1,2021-12-02,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
S1.04.01.T03,S1.04.01,S1.04,S1,2022-01-19,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S1.04.01.T04,S1.04.01,S1.04,S1,2022-04-08,T04,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0
S1.04.01.T05,S1.04.01,S1.04,S1,2022-05-12,T05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.04.02.T06,S1.04.02,S1.04,S1,2022-07-15,T06,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
S1.04.01.T07,S1.04.01,S1.04,S1,2022-09-01,T07,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2
S1.04.01.T08,S1.04.01,S1.04,S1,2022-10-26,T08,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4
S1.04.01.T09,S1.04.01,S1.04,S1,2022-11-30,T09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.04.01.T10,S1.04.01,S1.04,S1,2023-01-27,T10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.04.01.T11,S1.04.01,S1.04,S1,2023-03-19,T11,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0
S1.05.01.T01,S1.05.01,S1.05,S1,2021-09-01,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.05.01.T02,S1.05.01,S1.05,S1,2021-12-02,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.05.01.T04,S1.05.01,S1.05,S1,2022-04-08,T04,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0
S1.05.01.T05,S1.05.01,S1.05,S1,2022-05-12,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.05.01.T06,S1.05.01,S1.05,S1,2022-07-14,T06,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
S1.05.01.T07,S1.05.01,S1.05,S1,2022-09-01,T07,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
S1.05.01.T08,S1.05.01,S1.05,S1,2022-10-25,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.05.01.T09,S1.05.01,S1.05,S1,2022-12-01,T09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
S1.05.01.T10,S1.05.01,S1.05,S1,2023-01-27,T10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.05.01.T11,S1.05.01,S1.05,S1,2023-03-19,T11,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0
S1.06.01.T01,S1.06.01,S1.06,S1,2021-09-01,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.06.01.T02,S1.06.01,S1.06,S1,2021-12-02,T02,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
S1.06.01.T03,S1.06.01,S1.06,S1,2022-01-20,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
S1.06.01.T04,S1.06.01,S1.06,S1,2022-04-08,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.06.01.T05,S1.06.01,S1.06,S1,2022-05-12,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
S1.06.01.T06,S1.06.01,S1.06,S1,2022-07-14,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.06.01.T07,S1.06.01,S1.06,S1,2022-09-01,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.06.01.T08,S1.06.01,S1.06,S1,2022-10-25,T08,0,2,0,0,0,0,0,7,0,0,0,0,0,1,3
S1.06.01.T09,S1.06.01,S1.06,S1,2022-12-01,T09,0,0,0,0,0,0,0,3,0,0,0,0,3,2,2
S1.06.01.T10,S1.06.01,S1.06,S1,2023-01-27,T10,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4
S1.06.01.T11,S1.06.01,S1.06,S1,2023-03-19,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.07.01.T01,S1.07.01,S1.07,S1,2021-09-01,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.07.01.T02,S1.07.01,S1.07,S1,2021-12-01,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.07.01.T03,S1.07.01,S1.07,S1,2022-01-20,T03,0,0,0,0,0,2,0,5,0,0,0,0,2,0,0
S1.07.01.T04,S1.07.01,S1.07,S1,2022-04-08,T04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
S1.07.01.T05,S1.07.01,S1.07,S1,2022-05-12,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.07.01.T06,S1.07.01,S1.07,S1,2022-07-14,T06,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3
S1.07.01.T07,S1.07.01,S1.07,S1,2022-09-01,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2
S1.07.01.T08,S1.07.01,S1.07,S1,2022-10-25,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.07.01.T09,S1.07.01,S1.07,S1,2022-11-30,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.07.01.T10,S1.07.01,S1.07,S1,2023-01-27,T10,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0
S1.07.01.T11,S1.07.01,S1.07,S1,2023-03-19,T11,0,2,0,0,0,0,0,7,0,0,0,0,2,0,0
S1.08.01.T01,S1.08.01,S1.08,S1,2021-09-01,T01,0,3,0,0,0,0,3,6,0,0,0,0,3,0,3
S1.08.02.T02,S1.08.02,S1.08,S1,2021-12-02,T02,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
S1.08.02.T03,S1.08.02,S1.08,S1,2022-01-19,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.08.02.T04,S1.08.02,S1.08,S1,2022-04-08,T04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
S1.08.01.T05,S1.08.01,S1.08,S1,2022-05-13,T05,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
S1.08.01.T07,S1.08.01,S1.08,S1,2022-09-02,T07,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0
S1.08.01.T09,S1.08.01,S1.08,S1,2022-12-01,T09,1,7,0,0,0,0,0,7,0,0,0,0,4,0,3
S1.08.01.T10,S1.08.01,S1.08,S1,2023-01-27,T10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.08.01.T11,S1.08.01,S1.08,S1,2023-03-19,T11,2,2,0,0,0,0,0,7,0,0,0,0,5,0,0
S1.09.02.T01,S1.09.02,S1.09,S1,2021-09-01,T01,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
S1.09.02.T02,S1.09.02,S1.09,S1,2021-12-02,T02,0,0,2,0,0,0,2,0,0,2,0,7,0,0,5
S1.09.02.T03,S1.09.02,S1.09,S1,2022-01-20,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.09.01.T04,S1.09.01,S1.09,S1,2022-04-08,T04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S1.09.02.T05,S1.09.02,S1.09,S1,2022-05-12,T05,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3
S1.09.02.T06,S1.09.02,S1.09,S1,2022-07-15,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
S1.09.01.T07,S1.09.01,S1.09,S1,2022-09-02,T07,0,0,0,0,0,0,0,5,0,0,0,0,2,0,3
S1.09.01.T08,S1.09.01,S1.09,S1,2022-10-26,T08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1.10.01.T01,S1.10.01,S1.10,S1,2021-09-02,T01,3,3,0,0,0,0,0,2,0,0,0,0,3,0,7
S1.10.01.T02,S1.10.01,S1.10,S1,2021-12-01,T02,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2
S1.10.01.T03,S1.10.01,S1.10,S1,2022-01-19,T03,0,0,0,2,0,0,2,3,1,0,0,0,0,0,6
S1.10.01.T04,S1.10.01,S1.10,S1,2022-04-08,T04,0,4,0,0,0,0,0,4,0,1,0,0,0,0,6
S1.10.01.T05,S1.10.01,S1.10,S1,2022-05-12,T05,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3
S1.10.01.T06,S1.10.01,S1.10,S1,2022-07-14,T06,0,6,0,0,0,0,0,7,0,0,0,0,4,0,0
S1.10.01.T07,S1.10.01,S1.10,S1,2022-09-01,T07,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0
S1.10.01.T08,S1.10.01,S1.10,S1,2022-10-25,T08,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.10.01.T09,S1.10.01,S1.10,S1,2022-11-30,T09,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0
S1.10.01.T10,S1.10.01,S1.10,S1,2023-01-27,T10,0,3,0,0,0,0,0,7,0,0,0,0,5,0,0
S1.10.01.T11,S1.10.01,S1.10,S1,2023-03-19,T11,3,3,0,0,0,0,0,7,0,0,0,0,5,0,0
S1.11.01.T01,S1.11.01,S1.11,S1,2021-09-01,T01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S1.11.01.T02,S1.11.01,S1.11,S1,2021-12-01,T02,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
